Team,Season,GameNum,GameNumBand,HorA,URL_ID,Home.Score,Away.Score,margin,Total.Score,shark.margin,shark.home_PTS,shark.away_PTS,shark.total_PTS,shark.margin_error,shark.abs_margin_error,shark.total_error,shark.abs_total_error,shark.home_PTS_error,shark.abs_home_PTS_error,shark.away_PTS_error,shark.abs_away_PTS_error
ORL,2019,45,>40,Home,201901180ORL,115.0,117.0,-2.0,232.0,2.0,109.5,107.5,217.0,4.0,4.0,-15.0,15.0,-5.5,5.5,-9.5,9.5
ORL,2019,46,>40,Home,201901190ORL,108.0,118.0,-10.0,226.0,-10.0,106.0,116.0,222.0,0.0,0.0,-4.0,4.0,-2.0,2.0,-2.0,2.0
ORL,2019,49,>40,Home,201901250ORL,91.0,95.0,-4.0,186.0,3.0,110.25,107.25,217.5,7.0,7.0,31.5,31.5,19.25,19.25,12.25,12.25
ORL,2019,51,>40,Home,201901290ORL,117.0,126.0,-9.0,243.0,-3.5,109.5,113.0,222.5,5.5,5.5,-20.5,20.5,-7.5,7.5,-13.0,13.0
ORL,2019,52,>40,Home,201901310ORL,107.0,100.0,7.0,207.0,3.5,105.75,102.25,208.0,-3.5,3.5,1.0,1.0,-1.25,1.25,2.25,2.25
ORL,2019,53,>40,Home,201902020ORL,102.0,89.0,13.0,191.0,3.0,112.0,109.0,221.0,-10.0,10.0,30.0,30.0,10.0,10.0,20.0,20.0
ORL,2019,55,>40,Home,201902070ORL,122.0,112.0,10.0,234.0,3.5,109.25,105.75,215.0,-6.5,6.5,-19.0,19.0,-12.75,12.75,-6.25,6.25
ORL,2019,59,>40,Home,201902140ORL,127.0,89.0,38.0,216.0,4.0,109.5,105.5,215.0,-34.0,34.0,-1.0,1.0,-17.5,17.5,16.5,16.5
ORL,2019,60,>40,Home,201902220ORL,109.0,110.0,-1.0,219.0,8.0,112.5,104.5,217.0,9.0,9.0,-2.0,2.0,3.5,3.5,-5.5,5.5
ORL,2019,63,>40,Home,201902280ORL,103.0,96.0,7.0,199.0,-4.5,109.75,114.25,224.0,-11.5,11.5,25.0,25.0,6.75,6.75,18.25,18.25
ORL,2019,67,>40,Home,201903080ORL,111.0,106.0,5.0,217.0,7.0,110.5,103.5,214.0,2.0,2.0,-3.0,3.0,-0.5,0.5,-2.5,2.5
ORL,2019,70,>40,Home,201903140ORL,120.0,91.0,29.0,211.0,8.5,110.5,102.0,212.5,-20.5,20.5,1.5,1.5,-9.5,9.5,11.0,11.0
ORL,2019,71,>40,Home,201903170ORL,101.0,91.0,10.0,192.0,9.0,117.0,108.0,225.0,-1.0,1.0,33.0,33.0,16.0,16.0,17.0,17.0
ORL,2019,72,>40,Home,201903200ORL,119.0,96.0,23.0,215.0,9.0,116.5,107.5,224.0,-14.0,14.0,9.0,9.0,-2.5,2.5,11.5,11.5
ORL,2019,73,>40,Home,201903220ORL,123.0,119.0,4.0,242.0,10.5,108.0,97.5,205.5,6.5,6.5,-36.5,36.5,-15.0,15.0,-21.5,21.5
ORL,2019,74,>40,Home,201903250ORL,119.0,98.0,21.0,217.0,2.0,110.5,108.5,219.0,-19.0,19.0,2.0,2.0,-8.5,8.5,10.5,10.5
ORL,2019,79,>40,Home,201904030ORL,114.0,100.0,14.0,214.0,13.0,112.75,99.75,212.5,-1.0,1.0,-1.5,1.5,-1.25,1.25,-0.25,0.25
ORL,2019,80,>40,Home,201904050ORL,149.0,113.0,36.0,262.0,9.0,117.25,108.25,225.5,-27.0,27.0,-36.5,36.5,-31.75,31.75,-4.75,4.75
PHI,2019,2,<=10,Home,201810180PHI,127.0,108.0,19.0,235.0,12.5,116.75,104.25,221.0,-6.5,6.5,-14.0,14.0,-10.25,10.25,-3.75,3.75
PHI,2019,3,<=10,Home,201810200PHI,116.0,115.0,1.0,231.0,12.5,115.0,102.5,217.5,11.5,11.5,-13.5,13.5,-1.0,1.0,-12.5,12.5
PHI,2019,6,<=10,Home,201810270PHI,105.0,103.0,2.0,208.0,7.0,119.5,112.5,232.0,5.0,5.0,24.0,24.0,14.5,14.5,9.5,9.5
PHI,2019,7,<=10,Home,201810290PHI,113.0,92.0,21.0,205.0,11.0,121.0,110.0,231.0,-10.0,10.0,26.0,26.0,8.0,8.0,18.0,18.0
PHI,2019,9,<=10,Home,201811010PHI,122.0,113.0,9.0,235.0,5.5,117.25,111.75,229.0,-3.5,3.5,-6.0,6.0,-4.75,4.75,-1.25,1.25
PHI,2019,10,<=10,Home,201811030PHI,109.0,99.0,10.0,208.0,7.5,114.5,107.0,221.5,-2.5,2.5,13.5,13.5,5.5,5.5,8.0,8.0
PHI,2019,13,<=25,Home,201811090PHI,133.0,132.0,1.0,265.0,5.5,116.25,110.75,227.0,4.5,4.5,-38.0,38.0,-16.75,16.75,-21.25,21.25
PHI,2019,17,<=25,Home,201811160PHI,113.0,107.0,6.0,220.0,2.5,109.5,107.0,216.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,0.0,0.0
PHI,2019,19,<=25,Home,201811190PHI,119.0,114.0,5.0,233.0,11.0,115.25,104.25,219.5,6.0,6.0,-13.5,13.5,-3.75,3.75,-9.75,9.75
PHI,2019,20,<=25,Home,201811210PHI,121.0,120.0,1.0,241.0,3.5,120.5,117.0,237.5,2.5,2.5,-3.5,3.5,-0.5,0.5,-3.0,3.0
PHI,2019,21,<=25,Home,201811230PHI,112.0,121.0,-9.0,233.0,13.0,115.25,102.25,217.5,22.0,22.0,-15.5,15.5,3.25,3.25,-18.75,18.75
PHI,2019,23,<=25,Home,201811280PHI,117.0,91.0,26.0,208.0,12.5,119.75,107.25,227.0,-13.5,13.5,19.0,19.0,2.75,2.75,16.25,16.25
PHI,2019,24,<=25,Home,201811300PHI,123.0,98.0,25.0,221.0,8.5,121.0,112.5,233.5,-16.5,16.5,12.5,12.5,-2.0,2.0,14.5,14.5
PHI,2019,25,<=25,Home,201812020PHI,103.0,95.0,8.0,198.0,6.5,109.25,102.75,212.0,-1.5,1.5,14.0,14.0,6.25,6.25,7.75,7.75
PHI,2019,28,<=40,Home,201812100PHI,116.0,102.0,14.0,218.0,11.5,115.25,103.75,219.0,-2.5,2.5,1.0,1.0,-0.75,0.75,1.75,1.75
PHI,2019,29,<=40,Home,201812120PHI,124.0,127.0,-3.0,251.0,6.0,115.25,109.25,224.5,9.0,9.0,-26.5,26.5,-8.75,8.75,-17.75,17.75
PHI,2019,30,<=40,Home,201812140PHI,101.0,113.0,-12.0,214.0,3.0,111.0,108.0,219.0,15.0,15.0,5.0,5.0,10.0,10.0,-5.0,5.0
PHI,2019,33,<=40,Home,201812190PHI,131.0,109.0,22.0,240.0,12.5,120.25,107.75,228.0,-9.5,9.5,-12.0,12.0,-10.75,10.75,-1.25,1.25
PHI,2019,34,<=40,Home,201812220PHI,126.0,101.0,25.0,227.0,7.5,115.0,107.5,222.5,-17.5,17.5,-4.5,4.5,-11.0,11.0,6.5,6.5
PHI,2019,40,<=40,Home,201901050PHI,106.0,100.0,6.0,206.0,6.5,116.5,110.0,226.5,0.5,0.5,20.5,20.5,10.5,10.5,10.0,10.0
PHI,2019,41,>40,Home,201901080PHI,132.0,115.0,17.0,247.0,8.0,117.5,109.5,227.0,-9.0,9.0,-20.0,20.0,-14.5,14.5,-5.5,5.5
PHI,2019,43,>40,Home,201901110PHI,121.0,123.0,-2.0,244.0,10.0,121.5,111.5,233.0,12.0,12.0,-11.0,11.0,0.5,0.5,-11.5,11.5
PHI,2019,45,>40,Home,201901150PHI,149.0,107.0,42.0,256.0,6.0,120.0,114.0,234.0,-36.0,36.0,-22.0,22.0,-29.0,29.0,7.0,7.0
PHI,2019,47,>40,Home,201901190PHI,115.0,117.0,-2.0,232.0,3.5,119.25,115.75,235.0,5.5,5.5,3.0,3.0,4.25,4.25,-1.25,1.25
PHI,2019,48,>40,Home,201901210PHI,121.0,93.0,28.0,214.0,4.5,119.25,114.75,234.0,-23.5,23.5,20.0,20.0,-1.75,1.75,21.75,21.75
PHI,2019,49,>40,Home,201901230PHI,122.0,120.0,2.0,242.0,3.5,114.25,110.75,225.0,1.5,1.5,-17.0,17.0,-7.75,7.75,-9.25,9.25
PHI,2019,54,>40,Home,201902050PHI,107.0,119.0,-12.0,226.0,2.5,116.5,114.0,230.5,14.5,14.5,4.5,4.5,9.5,9.5,-5.0,5.0
PHI,2019,55,>40,Home,201902080PHI,117.0,110.0,7.0,227.0,6.5,118.75,112.25,231.0,-0.5,0.5,4.0,4.0,1.75,1.75,2.25,2.25
PHI,2019,56,>40,Home,201902100PHI,143.0,120.0,23.0,263.0,7.0,121.25,114.25,235.5,-16.0,16.0,-27.5,27.5,-21.75,21.75,-5.75,5.75
PHI,2019,57,>40,Home,201902120PHI,109.0,112.0,-3.0,221.0,7.0,116.25,109.25,225.5,10.0,10.0,4.5,4.5,7.25,7.25,-2.75,2.75
PHI,2019,59,>40,Home,201902210PHI,106.0,102.0,4.0,208.0,5.5,112.75,107.25,220.0,1.5,1.5,12.0,12.0,6.75,6.75,5.25,5.25
PHI,2019,60,>40,Home,201902230PHI,115.0,130.0,-15.0,245.0,1.5,115.75,114.25,230.0,16.5,16.5,-15.0,15.0,0.75,0.75,-15.75,15.75
PHI,2019,63,>40,Home,201903020PHI,117.0,120.0,-3.0,237.0,-5.0,116.5,121.5,238.0,-2.0,2.0,1.0,1.0,-0.5,0.5,1.5,1.5
PHI,2019,64,>40,Home,201903050PHI,114.0,106.0,8.0,220.0,4.0,113.0,109.0,222.0,-4.0,4.0,2.0,2.0,-1.0,1.0,3.0,3.0
PHI,2019,67,>40,Home,201903100PHI,106.0,89.0,17.0,195.0,6.0,111.75,105.75,217.5,-11.0,11.0,22.5,22.5,5.75,5.75,16.75,16.75
PHI,2019,68,>40,Home,201903120PHI,106.0,99.0,7.0,205.0,15.0,119.25,104.25,223.5,8.0,8.0,18.5,18.5,13.25,13.25,5.25,5.25
PHI,2019,69,>40,Home,201903150PHI,123.0,114.0,9.0,237.0,10.5,121.75,111.25,233.0,1.5,1.5,-4.0,4.0,-1.25,1.25,-2.75,2.75
PHI,2019,72,>40,Home,201903200PHI,118.0,115.0,3.0,233.0,3.5,113.75,110.25,224.0,0.5,0.5,-9.0,9.0,-4.25,4.25,-4.75,4.75
PHI,2019,75,>40,Home,201903280PHI,123.0,110.0,13.0,233.0,7.0,119.25,112.25,231.5,-6.0,6.0,-1.5,1.5,-3.75,3.75,2.25,2.25
PHI,2019,79,>40,Home,201904040PHI,122.0,128.0,-6.0,250.0,-4.0,113.75,117.75,231.5,2.0,2.0,-18.5,18.5,-8.25,8.25,-10.25,10.25
PHI,2019,82,>40,Home,201904100PHI,125.0,109.0,16.0,234.0,6.0,112.25,106.25,218.5,-10.0,10.0,-15.5,15.5,-12.75,12.75,-2.75,2.75
PHO,2019,1,<=10,Home,201810170PHO,121.0,100.0,21.0,221.0,-2.5,105.25,107.75,213.0,-23.5,23.5,-8.0,8.0,-15.75,15.75,7.75,7.75
PHO,2019,4,<=10,Home,201810240PHO,113.0,131.0,-18.0,244.0,-5.5,116.25,121.75,238.0,12.5,12.5,-6.0,6.0,3.25,3.25,-9.25,9.25
PHO,2019,7,<=10,Home,201810310PHO,90.0,120.0,-30.0,210.0,-6.5,104.25,110.75,215.0,23.5,23.5,5.0,5.0,14.25,14.25,-9.25,9.25
PHO,2019,8,<=10,Home,201811020PHO,98.0,107.0,-9.0,205.0,-10.0,108.25,118.25,226.5,-1.0,1.0,21.5,21.5,10.25,10.25,11.25,11.25
PHO,2019,9,<=10,Home,201811040PHO,102.0,100.0,2.0,202.0,-4.0,103.5,107.5,211.0,-6.0,6.0,9.0,9.0,1.5,1.5,7.5,7.5
PHO,2019,10,<=10,Home,201811060PHO,82.0,104.0,-22.0,186.0,-2.5,109.25,111.75,221.0,19.5,19.5,35.0,35.0,27.25,27.25,7.75,7.75
PHO,2019,11,<=25,Home,201811080PHO,109.0,116.0,-7.0,225.0,-9.5,102.5,112.0,214.5,-2.5,2.5,-10.5,10.5,-6.5,6.5,-4.0,4.0
PHO,2019,14,<=25,Home,201811140PHO,116.0,96.0,20.0,212.0,-6.0,103.5,109.5,213.0,-26.0,26.0,1.0,1.0,-12.5,12.5,13.5,13.5
PHO,2019,15,<=25,Home,201811170PHO,100.0,110.0,-10.0,210.0,-5.0,106.0,111.0,217.0,5.0,5.0,7.0,7.0,6.0,6.0,1.0,1.0
PHO,2019,20,<=25,Home,201811270PHO,104.0,109.0,-5.0,213.0,-2.5,107.0,109.5,216.5,2.5,2.5,3.5,3.5,3.0,3.0,0.5,0.5
PHO,2019,22,<=25,Home,201811300PHO,85.0,99.0,-14.0,184.0,-4.5,105.5,110.0,215.5,9.5,9.5,31.5,31.5,20.5,20.5,11.0,11.0
PHO,2019,24,<=25,Home,201812040PHO,105.0,122.0,-17.0,227.0,-5.5,108.75,114.25,223.0,11.5,11.5,-4.0,4.0,3.75,3.75,-7.75,7.75
PHO,2019,26,<=40,Home,201812070PHO,98.0,115.0,-17.0,213.0,-8.5,101.0,109.5,210.5,8.5,8.5,-2.5,2.5,3.0,3.0,-5.5,5.5
PHO,2019,27,<=40,Home,201812100PHO,119.0,123.0,-4.0,242.0,-9.5,106.5,116.0,222.5,-5.5,5.5,-19.5,19.5,-12.5,12.5,-7.0,7.0
PHO,2019,29,<=40,Home,201812130PHO,99.0,89.0,10.0,188.0,-6.0,102.0,108.0,210.0,-16.0,16.0,22.0,22.0,3.0,3.0,19.0,19.0
PHO,2019,30,<=40,Home,201812150PHO,107.0,99.0,8.0,206.0,-7.5,105.75,113.25,219.0,-15.5,15.5,13.0,13.0,-1.25,1.25,14.25,14.25
PHO,2019,36,<=40,Home,201812280PHO,102.0,118.0,-16.0,220.0,-4.5,110.75,115.25,226.0,11.5,11.5,6.0,6.0,8.75,8.75,-2.75,2.75
PHO,2019,37,<=40,Home,201812290PHO,118.0,122.0,-4.0,240.0,-4.5,105.5,110.0,215.5,-0.5,0.5,-24.5,24.5,-12.5,12.5,-12.0,12.0
PHO,2019,38,<=40,Home,201812310PHO,109.0,132.0,-23.0,241.0,-10.0,110.25,120.25,230.5,13.0,13.0,-10.5,10.5,1.25,1.25,-11.75,11.75
PHO,2019,39,<=40,Home,201901020PHO,127.0,132.0,-5.0,259.0,-3.5,112.75,116.25,229.0,1.5,1.5,-30.0,30.0,-14.25,14.25,-15.75,15.75
PHO,2019,40,<=40,Home,201901040PHO,111.0,121.0,-10.0,232.0,-4.5,115.25,119.75,235.0,5.5,5.5,3.0,3.0,4.25,4.25,-1.25,1.25
PHO,2019,41,>40,Home,201901060PHO,113.0,119.0,-6.0,232.0,1.5,113.5,112.0,225.5,7.5,7.5,-6.5,6.5,0.5,0.5,-7.0,7.0
PHO,2019,42,>40,Home,201901080PHO,115.0,111.0,4.0,226.0,-4.0,111.75,115.75,227.5,-8.0,8.0,1.5,1.5,-3.25,3.25,4.75,4.75
PHO,2019,44,>40,Home,201901120PHO,102.0,93.0,9.0,195.0,-9.0,104.25,113.25,217.5,-18.0,18.0,22.5,22.5,2.25,2.25,20.25,20.25
PHO,2019,49,>40,Home,201901220PHO,91.0,118.0,-27.0,209.0,-4.0,114.0,118.0,232.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,0.0
PHO,2019,50,>40,Home,201901240PHO,106.0,120.0,-14.0,226.0,-8.5,106.0,114.5,220.5,5.5,5.5,-5.5,5.5,0.0,0.0,-5.5,5.5
PHO,2019,54,>40,Home,201902020PHO,112.0,118.0,-6.0,230.0,2.0,118.5,116.5,235.0,8.0,8.0,5.0,5.0,6.5,6.5,-1.5,1.5
PHO,2019,55,>40,Home,201902040PHO,110.0,118.0,-8.0,228.0,-8.5,109.5,118.0,227.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,0.0,0.0
PHO,2019,57,>40,Home,201902080PHO,107.0,117.0,-10.0,224.0,-16.5,106.5,123.0,229.5,-6.5,6.5,5.5,5.5,-0.5,0.5,6.0,6.0
PHO,2019,63,>40,Home,201903010PHO,116.0,130.0,-14.0,246.0,-4.5,117.25,121.75,239.0,9.5,9.5,-7.0,7.0,1.25,1.25,-8.25,8.25
PHO,2019,64,>40,Home,201903020PHO,118.0,109.0,9.0,227.0,-7.0,114.0,121.0,235.0,-16.0,16.0,8.0,8.0,-4.0,4.0,12.0,12.0
PHO,2019,65,>40,Home,201903040PHO,114.0,105.0,9.0,219.0,-13.5,109.5,123.0,232.5,-22.5,22.5,13.5,13.5,-4.5,4.5,18.0,18.0
PHO,2019,66,>40,Home,201903060PHO,107.0,96.0,11.0,203.0,3.5,115.25,111.75,227.0,-7.5,7.5,24.0,24.0,8.25,8.25,15.75,15.75
PHO,2019,69,>40,Home,201903130PHO,97.0,114.0,-17.0,211.0,-8.5,106.0,114.5,220.5,8.5,8.5,9.5,9.5,9.0,9.0,0.5,0.5
PHO,2019,72,>40,Home,201903180PHO,101.0,116.0,-15.0,217.0,2.5,114.75,112.25,227.0,17.5,17.5,10.0,10.0,13.75,13.75,-3.75,3.75
PHO,2019,73,>40,Home,201903210PHO,98.0,118.0,-20.0,216.0,-7.0,105.25,112.25,217.5,13.0,13.0,1.5,1.5,7.25,7.25,-5.75,5.75
PHO,2019,76,>40,Home,201903270PHO,121.0,124.0,-3.0,245.0,-1.5,114.5,116.0,230.5,1.5,1.5,-14.5,14.5,-6.5,6.5,-8.0,8.0
PHO,2019,77,>40,Home,201903300PHO,115.0,120.0,-5.0,235.0,-2.5,109.0,111.5,220.5,2.5,2.5,-14.5,14.5,-6.0,6.0,-8.5,8.5
PHO,2019,78,>40,Home,201904010PHO,122.0,113.0,9.0,235.0,2.0,113.0,111.0,224.0,-7.0,7.0,-11.0,11.0,-9.0,9.0,-2.0,2.0
PHO,2019,79,>40,Home,201904030PHO,97.0,118.0,-21.0,215.0,-10.5,104.5,115.0,219.5,10.5,10.5,4.5,4.5,7.5,7.5,-3.0,3.0
PHO,2019,80,>40,Home,201904050PHO,133.0,126.0,7.0,259.0,-2.5,113.0,115.5,228.5,-9.5,9.5,-30.5,30.5,-20.0,20.0,-10.5,10.5
POR,2019,1,<=10,Home,201810180POR,128.0,119.0,9.0,247.0,3.0,113.5,110.5,224.0,-6.0,6.0,-23.0,23.0,-14.5,14.5,-8.5,8.5
POR,2019,2,<=10,Home,201810200POR,121.0,108.0,13.0,229.0,4.5,109.0,104.5,213.5,-8.5,8.5,-15.5,15.5,-12.0,12.0,-3.5,3.5
POR,2019,3,<=10,Home,201810220POR,124.0,125.0,-1.0,249.0,4.5,116.25,111.75,228.0,5.5,5.5,-21.0,21.0,-7.75,7.75,-13.25,13.25
POR,2019,8,<=10,Home,201811010POR,132.0,119.0,13.0,251.0,8.0,119.0,111.0,230.0,-5.0,5.0,-21.0,21.0,-13.0,13.0,-8.0,8.0
POR,2019,9,<=10,Home,201811030POR,110.0,114.0,-4.0,224.0,3.5,119.75,116.25,236.0,7.5,7.5,12.0,12.0,9.75,9.75,2.25,2.25
POR,2019,10,<=10,Home,201811040POR,111.0,81.0,30.0,192.0,5.5,116.75,111.25,228.0,-24.5,24.5,36.0,36.0,5.75,5.75,30.25,30.25
POR,2019,11,<=25,Home,201811060POR,118.0,103.0,15.0,221.0,-2.0,114.0,116.0,230.0,-17.0,17.0,9.0,9.0,-4.0,4.0,13.0,13.0
POR,2019,12,<=25,Home,201811080POR,116.0,105.0,11.0,221.0,5.0,115.25,110.25,225.5,-6.0,6.0,4.5,4.5,-0.75,0.75,5.25,5.25
POR,2019,13,<=25,Home,201811110POR,100.0,94.0,6.0,194.0,2.0,108.25,106.25,214.5,-4.0,4.0,20.5,20.5,8.25,8.25,12.25,12.25
POR,2019,20,<=25,Home,201811250POR,100.0,104.0,-4.0,204.0,4.0,115.75,111.75,227.5,8.0,8.0,23.5,23.5,15.75,15.75,7.75,7.75
POR,2019,21,<=25,Home,201811280POR,115.0,112.0,3.0,227.0,10.0,112.5,102.5,215.0,7.0,7.0,-12.0,12.0,-2.5,2.5,-9.5,9.5
POR,2019,22,<=25,Home,201811300POR,112.0,113.0,-1.0,225.0,1.5,107.75,106.25,214.0,2.5,2.5,-11.0,11.0,-4.25,4.25,-6.75,6.75
POR,2019,25,<=25,Home,201812060POR,108.0,86.0,22.0,194.0,12.5,111.75,99.25,211.0,-9.5,9.5,17.0,17.0,3.75,3.75,13.25,13.25
POR,2019,26,<=40,Home,201812080POR,113.0,105.0,8.0,218.0,3.0,111.75,108.75,220.5,-5.0,5.0,2.5,2.5,-1.25,1.25,3.75,3.75
POR,2019,29,<=40,Home,201812140POR,128.0,122.0,6.0,250.0,-1.5,107.25,108.75,216.0,-7.5,7.5,-34.0,34.0,-20.75,20.75,-13.25,13.25
POR,2019,31,<=40,Home,201812190POR,99.0,92.0,7.0,191.0,5.5,103.5,98.0,201.5,-1.5,1.5,10.5,10.5,4.5,4.5,6.0,6.0
POR,2019,32,<=40,Home,201812210POR,90.0,120.0,-30.0,210.0,2.0,107.75,105.75,213.5,32.0,32.0,3.5,3.5,17.75,17.75,-14.25,14.25
POR,2019,33,<=40,Home,201812230POR,121.0,118.0,3.0,239.0,7.5,111.5,104.0,215.5,4.5,4.5,-23.5,23.5,-9.5,9.5,-14.0,14.0
POR,2019,36,<=40,Home,201812290POR,105.0,115.0,-10.0,220.0,-5.0,110.75,115.75,226.5,5.0,5.0,6.5,6.5,5.75,5.75,0.75,0.75
POR,2019,37,<=40,Home,201812300POR,129.0,95.0,34.0,224.0,3.0,113.75,110.75,224.5,-31.0,31.0,0.5,0.5,-15.25,15.25,15.75,15.75
POR,2019,39,<=40,Home,201901040POR,109.0,111.0,-2.0,220.0,1.0,112.25,111.25,223.5,3.0,3.0,3.5,3.5,3.25,3.25,0.25,0.25
POR,2019,40,<=40,Home,201901050POR,110.0,101.0,9.0,211.0,2.0,110.5,108.5,219.0,-7.0,7.0,8.0,8.0,0.5,0.5,7.5,7.5
POR,2019,41,>40,Home,201901070POR,111.0,101.0,10.0,212.0,11.0,116.5,105.5,222.0,1.0,1.0,10.0,10.0,5.5,5.5,4.5,4.5
POR,2019,42,>40,Home,201901090POR,124.0,112.0,12.0,236.0,9.5,109.25,99.75,209.0,-2.5,2.5,-27.0,27.0,-14.75,14.75,-12.25,12.25
POR,2019,43,>40,Home,201901110POR,127.0,96.0,31.0,223.0,6.5,114.75,108.25,223.0,-24.5,24.5,0.0,0.0,-12.25,12.25,12.25,12.25
POR,2019,46,>40,Home,201901160POR,129.0,112.0,17.0,241.0,14.0,115.5,101.5,217.0,-3.0,3.0,-24.0,24.0,-13.5,13.5,-10.5,10.5
POR,2019,47,>40,Home,201901180POR,128.0,112.0,16.0,240.0,3.0,119.25,116.25,235.5,-13.0,13.0,-4.5,4.5,-8.75,8.75,4.25,4.25
POR,2019,51,>40,Home,201901260POR,120.0,111.0,9.0,231.0,8.5,116.25,107.75,224.0,-0.5,0.5,-7.0,7.0,-3.75,3.75,-3.25,3.25
POR,2019,52,>40,Home,201901300POR,132.0,105.0,27.0,237.0,-2.5,107.75,110.25,218.0,-29.5,29.5,-19.0,19.0,-24.25,24.25,5.25,5.25
POR,2019,53,>40,Home,201902050POR,108.0,118.0,-10.0,226.0,7.5,110.0,102.5,212.5,17.5,17.5,-13.5,13.5,2.0,2.0,-15.5,15.5
POR,2019,54,>40,Home,201902070POR,127.0,118.0,9.0,245.0,6.0,116.25,110.25,226.5,-3.0,3.0,-18.5,18.5,-10.75,10.75,-7.75,7.75
POR,2019,57,>40,Home,201902130POR,129.0,107.0,22.0,236.0,-2.5,116.25,118.75,235.0,-24.5,24.5,-1.0,1.0,-12.75,12.75,11.75,11.75
POR,2019,65,>40,Home,201903070POR,121.0,129.0,-8.0,250.0,3.5,118.25,114.75,233.0,11.5,11.5,-17.0,17.0,-2.75,2.75,-14.25,14.25
POR,2019,66,>40,Home,201903090POR,127.0,120.0,7.0,247.0,12.0,119.25,107.25,226.5,5.0,5.0,-20.5,20.5,-7.75,7.75,-12.75,12.75
POR,2019,70,>40,Home,201903180POR,106.0,98.0,8.0,204.0,4.5,107.75,103.25,211.0,-3.5,3.5,7.0,7.0,1.75,1.75,5.25,5.25
POR,2019,71,>40,Home,201903200POR,126.0,118.0,8.0,244.0,10.0,113.5,103.5,217.0,2.0,2.0,-27.0,27.0,-12.5,12.5,-14.5,14.5
POR,2019,72,>40,Home,201903230POR,117.0,112.0,5.0,229.0,5.0,110.0,105.0,215.0,0.0,0.0,-14.0,14.0,-7.0,7.0,-7.0,7.0
POR,2019,73,>40,Home,201903250POR,148.0,144.0,4.0,292.0,6.0,114.75,108.75,223.5,2.0,2.0,-68.5,68.5,-33.25,33.25,-35.25,35.25
POR,2019,78,>40,Home,201904030POR,116.0,89.0,27.0,205.0,10.5,113.5,103.0,216.5,-16.5,16.5,11.5,11.5,-2.5,2.5,14.0,14.0
POR,2019,80,>40,Home,201904070POR,115.0,108.0,7.0,223.0,8.5,114.0,105.5,219.5,1.5,1.5,-3.5,3.5,-1.0,1.0,-2.5,2.5
POR,2019,82,>40,Home,201904100POR,136.0,131.0,5.0,267.0,3.0,114.75,111.75,226.5,-2.0,2.0,-40.5,40.5,-21.25,21.25,-19.25,19.25
SAC,2019,1,<=10,Home,201810170SAC,117.0,123.0,-6.0,240.0,-8.5,98.5,107.0,205.5,-2.5,2.5,-34.5,34.5,-18.5,18.5,-16.0,16.0
SAC,2019,5,<=10,Home,201810240SAC,97.0,92.0,5.0,189.0,-2.5,109.0,111.5,220.5,-7.5,7.5,31.5,31.5,12.0,12.0,19.5,19.5
SAC,2019,6,<=10,Home,201810260SAC,116.0,112.0,4.0,228.0,-5.5,115.5,121.0,236.5,-9.5,9.5,8.5,8.5,-0.5,0.5,9.0,9.0
SAC,2019,11,<=25,Home,201811070SAC,105.0,114.0,-9.0,219.0,-9.0,112.0,121.0,233.0,0.0,0.0,14.0,14.0,7.0,7.0,7.0,7.0
SAC,2019,12,<=25,Home,201811090SAC,121.0,110.0,11.0,231.0,-2.0,116.25,118.25,234.5,-13.0,13.0,3.5,3.5,-4.75,4.75,8.25,8.25
SAC,2019,13,<=25,Home,201811100SAC,86.0,101.0,-15.0,187.0,-5.5,115.75,121.25,237.0,9.5,9.5,50.0,50.0,29.75,29.75,20.25,20.25
SAC,2019,14,<=25,Home,201811120SAC,104.0,99.0,5.0,203.0,-2.5,108.75,111.25,220.0,-7.5,7.5,17.0,17.0,4.75,4.75,12.25,12.25
SAC,2019,17,<=25,Home,201811190SAC,117.0,113.0,4.0,230.0,-5.0,111.0,116.0,227.0,-9.0,9.0,-3.0,3.0,-6.0,6.0,3.0,3.0
SAC,2019,20,<=25,Home,201811250SAC,112.0,133.0,-21.0,245.0,-4.0,107.5,111.5,219.0,17.0,17.0,-26.0,26.0,-4.5,4.5,-21.5,21.5
SAC,2019,21,<=25,Home,201811290SAC,121.0,133.0,-12.0,254.0,-2.0,117.0,119.0,236.0,10.0,10.0,-18.0,18.0,-4.0,4.0,-14.0,14.0
SAC,2019,22,<=25,Home,201812010SAC,111.0,110.0,1.0,221.0,-1.5,111.75,113.25,225.0,-2.5,2.5,4.0,4.0,0.75,0.75,3.25,3.25
SAC,2019,27,<=40,Home,201812120SAC,141.0,130.0,11.0,271.0,-3.5,111.75,115.25,227.0,-14.5,14.5,-44.0,44.0,-29.25,29.25,-14.75,14.75
SAC,2019,28,<=40,Home,201812140SAC,125.0,130.0,-5.0,255.0,-7.0,114.5,121.5,236.0,-2.0,2.0,-19.0,19.0,-10.5,10.5,-8.5,8.5
SAC,2019,31,<=40,Home,201812190SAC,113.0,132.0,-19.0,245.0,-4.5,113.75,118.25,232.0,14.5,14.5,-13.0,13.0,0.75,0.75,-13.75,13.75
